GCF_020447175_setID_6_seq	ISOSDB5690
GCF_020447175_setID_7_seq	ISOSDB5691
GCF_026651005_setID_8_seq	ISOSDB5692
GCF_023277965_setID_2_seq	ISOSDB5693
GCF_025980045_setID_4_seq	ISOSDB5694
GCF_022879815_setID_1_seq	ISOSDB5695
GCF_022879815_setID_4_seq	ISOSDB5696
GCF_022879815_setID_6_seq	ISOSDB5697
GCF_022879815_setID_8_seq	ISOSDB5698
GCF_022879815_setID_10_seq	ISOSDB5699
GCF_027920505_setID_2_seq	ISOSDB5700
GCF_026122615_setID_2_seq	ISOSDB5701
GCF_026122615_setID_2_seq_3	ISOSDB5702
GCF_026122615_setID_3_seq	ISOSDB5703
GCF_026122615_setID_6_seq	ISOSDB5704
GCF_021729985_setID_2_seq	ISOSDB5705
GCF_022870905_setID_1_seq_16	ISOSDB5706
GCF_024749165_setID_1_seq	ISOSDB5707
GCF_025562815_setID_6_seq	ISOSDB5708
GCF_023374515_setID_3_seq_5	ISOSDB5709
GCF_022026155_setID_3_seq	ISOSDB5710
GCF_024612035_setID_25_seq_3	ISOSDB5711
GCF_024612035_setID_28_seq	ISOSDB5712
GCF_021459985_setID_2_seq	ISOSDB5713
GCF_019357475_setID_1_seq	ISOSDB5714
GCF_022647665_setID_2_seq	ISOSDB5715
GCF_022647665_setID_3_seq	ISOSDB5716
GCF_022647665_setID_4_seq_3	ISOSDB5717
GCF_022647665_setID_5_seq	ISOSDB5718
GCF_022647665_setID_6_seq	ISOSDB5719
GCF_022647665_setID_8_seq	ISOSDB5720
GCF_018736745_setID_4_seq	ISOSDB5721
GCF_025200775_setID_4_seq	ISOSDB5722
GCF_025200775_setID_5_seq_4	ISOSDB5723
GCF_025200775_setID_6_seq	ISOSDB5724
GCF_024762195_setID_2_seq	ISOSDB5725
GCF_024762195_setID_3_seq	ISOSDB5726
GCF_021650935_setID_7_seq	ISOSDB5727
GCF_021650935_setID_8_seq_4	ISOSDB5728
GCF_021650935_setID_10_seq_16	ISOSDB5729
GCF_021650935_setID_11_seq_2	ISOSDB5730
GCF_026810445_setID_3_seq_3	ISOSDB5731
GCF_021800405_setID_1_seq	ISOSDB5732
GCF_021800405_setID_2_seq	ISOSDB5733
GCF_021800405_setID_3_seq	ISOSDB5734
GCF_021800405_setID_6_seq	ISOSDB5735
GCF_021266465_setID_2_seq	ISOSDB5736
GCF_022879595_setID_2_seq	ISOSDB5737
GCF_022879595_setID_5_seq	ISOSDB5738
GCF_022879595_setID_10_seq	ISOSDB5739
GCF_022879595_setID_11_seq	ISOSDB5740
GCF_022879595_setID_14_seq_6	ISOSDB5741
GCF_022879595_setID_17_seq_3	ISOSDB5742
GCF_022879595_setID_19_seq	ISOSDB5743
GCF_025147085_setID_1_seq	ISOSDB5744
GCF_022343745_setID_1_seq	ISOSDB5745
GCF_022343745_setID_2_seq	ISOSDB5746
GCF_022343745_setID_2_seq_3	ISOSDB5747
GCF_022354445_setID_4_seq	ISOSDB5748
GCF_025150565_setID_2_seq	ISOSDB5749
GCF_025150565_setID_3_seq	ISOSDB5750
GCF_024494545_setID_2_seq	ISOSDB5751
GCF_024494545_setID_4_seq	ISOSDB5752
GCF_024494545_setID_9_seq	ISOSDB5753
GCF_024494545_setID_10_seq_2	ISOSDB5754
GCF_900747785_setID_10_seq	ISOSDB5755
GCF_024583055_setID_3_seq	ISOSDB5756
GCF_024583055_setID_4_seq	ISOSDB5757
GCF_024583055_setID_8_seq_2	ISOSDB5758
GCF_029203935_setID_1_seq	ISOSDB5759
GCF_029203935_setID_2_seq	ISOSDB5760
GCF_022819425_setID_2_seq	ISOSDB5761
GCF_022819425_setID_5_seq	ISOSDB5762
GCF_028751645_setID_1_seq	ISOSDB5763
GCF_025232675_setID_2_seq	ISOSDB5764
GCF_025232675_setID_4_seq_3	ISOSDB5765
GCF_025232675_setID_6_seq	ISOSDB5766
GCF_025232675_setID_14_seq	ISOSDB5767
GCF_023100845_setID_1_seq	ISOSDB5768
GCF_023100845_setID_2_seq	ISOSDB5769
GCF_023100845_setID_6_seq	ISOSDB5770
GCF_023100845_setID_7_seq	ISOSDB5771
GCF_023100845_setID_8_seq	ISOSDB5772
GCF_023100845_setID_9_seq	ISOSDB5773
GCF_023100845_setID_11_seq	ISOSDB5774
GCF_023100845_setID_16_seq	ISOSDB5775
GCF_023100845_setID_16_seq_5	ISOSDB5776
GCF_020991065_setID_3_seq	ISOSDB5777
GCF_018289175_setID_2_seq	ISOSDB5778
GCF_018289175_setID_6_seq	ISOSDB5779
GCF_018884245_setID_2_seq	ISOSDB5780
GCF_018884245_setID_6_seq	ISOSDB5781
GCF_028421645_setID_2_seq	ISOSDB5782
GCF_028421645_setID_9_seq	ISOSDB5783
GCF_028421645_setID_9_seq_2	ISOSDB5784
GCF_028421645_setID_11_seq	ISOSDB5785
GCF_028421645_setID_13_seq	ISOSDB5786
GCF_028421645_setID_13_seq_4	ISOSDB5787
GCF_028421645_setID_15_seq	ISOSDB5788
GCF_019334765_setID_1_seq	ISOSDB5789
GCF_019334765_setID_2_seq	ISOSDB5790
GCF_019334765_setID_2_seq_2	ISOSDB5791
GCF_019334765_setID_3_seq	ISOSDB5792
GCF_019334765_setID_3_seq_2	ISOSDB5793
GCF_019334765_setID_3_seq_3	ISOSDB5794
GCF_019334765_setID_3_seq_4	ISOSDB5795
GCF_019334765_setID_3_seq_5	ISOSDB5796
GCF_905175365_setID_4_seq	ISOSDB5797
GCF_905175365_setID_4_seq_2	ISOSDB5798
GCF_905175365_setID_4_seq_3	ISOSDB5799
GCF_020991105_setID_11_seq_2	ISOSDB5800
GCF_019930545_setID_2_seq	ISOSDB5801
GCF_025163535_setID_8_seq	ISOSDB5802
GCF_025642155_setID_1_seq	ISOSDB5803
GCF_025642155_setID_4_seq	ISOSDB5804
GCF_025642155_setID_14_seq	ISOSDB5805
GCF_900637745_setID_2_seq	ISOSDB5806
GCF_021390075_setID_1_seq	ISOSDB5807
GCF_020618415_setID_1_seq	ISOSDB5808
GCF_020618415_setID_2_seq	ISOSDB5809
GCF_020618415_setID_6_seq	ISOSDB5810
GCF_022820045_setID_3_seq	ISOSDB5811
GCF_022820045_setID_13_seq	ISOSDB5812
GCF_022820045_setID_14_seq_12	ISOSDB5813
GCF_020099375_setID_18_seq	ISOSDB5814
GCF_025999975_setID_1_seq	ISOSDB5815
GCF_024225755_setID_8_seq_2	ISOSDB5816
GCF_019968725_setID_2_seq	ISOSDB5817
GCF_019968725_setID_7_seq	ISOSDB5818
GCF_025984525_setID_3_seq_8	ISOSDB5819
GCF_021654315_setID_1_seq	ISOSDB5820
GCF_021654315_setID_7_seq_2	ISOSDB5821
GCF_028335745_setID_3_seq	ISOSDB5822
GCF_028335745_setID_5_seq	ISOSDB5823
GCF_028335745_setID_7_seq	ISOSDB5824
GCF_019056475_setID_7_seq	ISOSDB5825
GCF_021919285_setID_3_seq	ISOSDB5826
GCF_022919835_setID_1_seq	ISOSDB5827
GCF_021091115_setID_6_seq	ISOSDB5828
GCF_021091115_setID_9_seq_3	ISOSDB5829
GCF_024584435_setID_1_seq	ISOSDB5830
GCF_024584435_setID_3_seq_2	ISOSDB5831
GCF_023921525_setID_15_seq	ISOSDB5832
GCF_026727735_setID_7_seq	ISOSDB5833
GCF_026727735_setID_8_seq	ISOSDB5834
GCF_019904175_setID_4_seq	ISOSDB5835
GCF_019904175_setID_12_seq	ISOSDB5836
GCF_019904175_setID_12_seq_2	ISOSDB5837
GCF_947251935_setID_6_seq_2	ISOSDB5838
GCF_023277745_setID_1_seq	ISOSDB5839
GCF_023277745_setID_8_seq	ISOSDB5840
GCF_023277745_setID_10_seq	ISOSDB5841
GCF_023277745_setID_11_seq	ISOSDB5842
GCF_023277745_setID_12_seq	ISOSDB5843
GCF_023277745_setID_13_seq	ISOSDB5844
GCF_023277745_setID_14_seq	ISOSDB5845
GCF_023277745_setID_21_seq	ISOSDB5846
GCF_023277745_setID_23_seq	ISOSDB5847
GCF_023277745_setID_30_seq	ISOSDB5848
GCF_904864545_setID_7_seq	ISOSDB5849
GCF_029023665_setID_4_seq	ISOSDB5850
GCF_025676565_setID_1_seq	ISOSDB5851
GCF_027118995_setID_1_seq	ISOSDB5852
GCF_027118995_setID_2_seq	ISOSDB5853
GCF_027118995_setID_3_seq	ISOSDB5854
GCF_027118995_setID_7_seq	ISOSDB5855
GCF_903989475_setID_1_seq_15	ISOSDB5856
GCF_025813735_setID_1_seq	ISOSDB5857
GCF_025813735_setID_6_seq	ISOSDB5858
GCF_025813735_setID_10_seq_3	ISOSDB5859
GCF_025813735_setID_16_seq	ISOSDB5860
GCF_025813735_setID_16_seq_2	ISOSDB5861
GCF_029016485_setID_1_seq	ISOSDB5862
GCF_025449215_setID_4_seq_2	ISOSDB5863
GCF_018417555_setID_3_seq	ISOSDB5864
GCF_023704235_setID_1_seq	ISOSDB5865
GCF_022026035_setID_8_seq	ISOSDB5866
GCF_022026035_setID_9_seq	ISOSDB5867
GCF_022026035_setID_10_seq	ISOSDB5868
GCF_023374475_setID_1_seq	ISOSDB5869
GCF_023374475_setID_3_seq	ISOSDB5870
GCF_900635935_setID_7_seq_2	ISOSDB5871
GCF_022870865_setID_1_seq	ISOSDB5872
GCF_022870865_setID_2_seq	ISOSDB5873
GCF_022870865_setID_5_seq	ISOSDB5874
GCF_022870865_setID_6_seq	ISOSDB5875
GCF_019787645_setID_2_seq_3	ISOSDB5876
GCF_019787645_setID_3_seq_3	ISOSDB5877
GCF_019787645_setID_8_seq	ISOSDB5878
GCF_019787645_setID_8_seq_2	ISOSDB5879
GCF_019787645_setID_10_seq	ISOSDB5880
GCF_905142495_setID_9_seq	ISOSDB5881
GCF_018603435_setID_2_seq	ISOSDB5882
GCF_022637395_setID_1_seq	ISOSDB5883
GCF_020423065_setID_1_seq	ISOSDB5884
GCF_020423065_setID_2_seq	ISOSDB5885
GCF_029219945_setID_1_seq	ISOSDB5886
GCF_029219945_setID_2_seq	ISOSDB5887
GCF_024362225_setID_2_seq	ISOSDB5888
GCF_024362225_setID_6_seq	ISOSDB5889
GCF_024362225_setID_6_seq_2	ISOSDB5890
GCF_019880365_setID_2_seq	ISOSDB5891
GCF_028750435_setID_7_seq	ISOSDB5892
GCF_947251795_setID_6_seq_18	ISOSDB5893
GCF_024396455_setID_1_seq_17	ISOSDB5894
GCF_023023045_setID_3_seq	ISOSDB5895
GCF_021165935_setID_1_seq	ISOSDB5896
GCF_021165935_setID_4_seq_2	ISOSDB5897
GCF_023278045_setID_4_seq_3	ISOSDB5898
GCF_019670025_setID_2_seq	ISOSDB5899
GCF_019670025_setID_3_seq_5	ISOSDB5900
GCF_025146415_setID_1_seq	ISOSDB5901
GCF_025146415_setID_3_seq	ISOSDB5902
GCF_025146415_setID_6_seq	ISOSDB5903
GCF_019428505_setID_3_seq	ISOSDB5904
GCF_020526085_setID_1_seq	ISOSDB5905
GCF_024296925_setID_2_seq	ISOSDB5906
GCF_027947515_setID_2_seq	ISOSDB5907
GCF_027947515_setID_4_seq	ISOSDB5908
GCF_027947515_setID_5_seq	ISOSDB5909
GCF_027947515_setID_6_seq	ISOSDB5910
GCF_027947515_setID_8_seq	ISOSDB5911
GCF_027947515_setID_10_seq_2	ISOSDB5912
GCF_027947515_setID_12_seq_2	ISOSDB5913
GCF_022344005_setID_1_seq	ISOSDB5914
GCF_022344005_setID_6_seq_3	ISOSDB5915
GCF_022344005_setID_10_seq	ISOSDB5916
GCF_022344005_setID_10_seq_2	ISOSDB5917
GCF_021044665_setID_2_seq	ISOSDB5918
GCF_021044665_setID_4_seq	ISOSDB5919
GCF_021044665_setID_8_seq	ISOSDB5920
GCF_021044665_setID_10_seq	ISOSDB5921
GCF_021044665_setID_11_seq	ISOSDB5922
GCF_021044665_setID_12_seq	ISOSDB5923
GCF_021044665_setID_13_seq	ISOSDB5924
GCF_021044665_setID_16_seq_4	ISOSDB5925
GCF_021044665_setID_17_seq	ISOSDB5926
GCF_021044665_setID_21_seq	ISOSDB5927
GCF_021044665_setID_25_seq	ISOSDB5928
GCF_021044665_setID_28_seq	ISOSDB5929
GCF_021044665_setID_32_seq	ISOSDB5930
GCF_025143985_setID_3_seq	ISOSDB5931
GCF_025143985_setID_4_seq	ISOSDB5932
GCF_900683755_setID_7_seq	ISOSDB5933
GCF_023100785_setID_2_seq_2	ISOSDB5934
GCF_023100785_setID_3_seq	ISOSDB5935
GCF_023100785_setID_4_seq	ISOSDB5936
GCF_023100785_setID_4_seq_11	ISOSDB5937
GCF_023100785_setID_7_seq	ISOSDB5938
GCF_023100785_setID_10_seq	ISOSDB5939
GCF_023100785_setID_13_seq	ISOSDB5940
GCF_023100785_setID_19_seq	ISOSDB5941
GCF_022049065_setID_4_seq	ISOSDB5942
GCF_022049065_setID_5_seq	ISOSDB5943
GCF_023093835_setID_4_seq	ISOSDB5944
GCF_020892115_setID_6_seq	ISOSDB5945
GCF_025263745_setID_3_seq	ISOSDB5946
GCF_020217405_setID_1_seq	ISOSDB5947
GCF_020217405_setID_2_seq	ISOSDB5948
GCF_022179485_setID_1_seq	ISOSDB5949
GCF_021233395_setID_2_seq	ISOSDB5950
GCF_024442095_setID_2_seq	ISOSDB5951
GCF_020535545_setID_2_seq	ISOSDB5952
GCF_020535545_setID_3_seq	ISOSDB5953
GCF_018408455_setID_1_seq_4	ISOSDB5954
GCF_018408455_setID_14_seq	ISOSDB5955
GCF_018408455_setID_15_seq	ISOSDB5956
GCF_019774615_setID_2_seq	ISOSDB5957
GCF_019774615_setID_2_seq_2	ISOSDB5958
GCF_019774615_setID_3_seq	ISOSDB5959
GCF_019774615_setID_4_seq	ISOSDB5960
GCF_019930665_setID_5_seq	ISOSDB5961
GCF_019930665_setID_6_seq	ISOSDB5962
GCF_018310535_setID_1_seq	ISOSDB5963
GCF_018310535_setID_2_seq	ISOSDB5964
GCF_018310535_setID_5_seq	ISOSDB5965
GCF_018310535_setID_6_seq	ISOSDB5966
GCF_018310535_setID_9_seq	ISOSDB5967
GCF_018310535_setID_10_seq	ISOSDB5968
GCF_018310535_setID_27_seq	ISOSDB5969
GCF_018771545_setID_13_seq	ISOSDB5970
GCF_026013665_setID_5_seq_6	ISOSDB5971
GCF_026013665_setID_5_seq_7	ISOSDB5972
GCF_024508115_setID_2_seq_6	ISOSDB5973
GCF_901472535_setID_4_seq	ISOSDB5974
GCF_901472535_setID_5_seq	ISOSDB5975
GCF_901472535_setID_6_seq_6	ISOSDB5976
GCF_022175585_setID_1_seq	ISOSDB5977
GCF_022175585_setID_4_seq_5	ISOSDB5978
GCF_022175585_setID_5_seq	ISOSDB5979
GCF_022175585_setID_6_seq	ISOSDB5980
GCF_022175585_setID_7_seq	ISOSDB5981
GCF_023221595_setID_1_seq	ISOSDB5982
GCF_023221595_setID_2_seq	ISOSDB5983
GCF_023221595_setID_3_seq	ISOSDB5984
GCF_027594745_setID_1_seq	ISOSDB5985
GCF_027594745_setID_1_seq_4	ISOSDB5986
GCF_027594745_setID_1_seq_5	ISOSDB5987
GCF_026013705_setID_1_seq	ISOSDB5988
GCF_026013705_setID_5_seq	ISOSDB5989
GCF_026013705_setID_5_seq_2	ISOSDB5990
GCF_028751565_setID_2_seq_4	ISOSDB5991
GCF_018437505_setID_1_seq	ISOSDB5992
GCF_018437505_setID_1_seq_2	ISOSDB5993
GCF_023375605_setID_2_seq_3	ISOSDB5994
GCF_024760145_setID_7_seq_21	ISOSDB5995
GCF_019334525_setID_1_seq	ISOSDB5996
GCF_020735365_setID_2_seq	ISOSDB5997
GCF_026153455_setID_2_seq	ISOSDB5998
GCF_023546765_setID_1_seq_3	ISOSDB5999
GCF_023546765_setID_3_seq	ISOSDB6000
GCF_023546765_setID_4_seq_2	ISOSDB6001
GCF_023546765_setID_10_seq	ISOSDB6002
GCF_900659645_setID_13_seq	ISOSDB6003
GCF_025148785_setID_9_seq_4	ISOSDB6004
GCF_029168595_setID_1_seq	ISOSDB6005
GCF_029168595_setID_2_seq	ISOSDB6006
GCF_029168595_setID_3_seq	ISOSDB6007
GCF_029168595_setID_5_seq	ISOSDB6008
GCF_029168595_setID_10_seq	ISOSDB6009
GCF_029168595_setID_11_seq_2	ISOSDB6010
GCF_029168595_setID_14_seq	ISOSDB6011
GCF_029168595_setID_14_seq_5	ISOSDB6012
GCF_020217385_setID_4_seq	ISOSDB6013
GCF_023333675_setID_1_seq	ISOSDB6014
GCF_028743095_setID_14_seq	ISOSDB6015
GCF_018394375_setID_2_seq	ISOSDB6016
GCF_024346795_setID_2_seq	ISOSDB6017
GCF_024346795_setID_3_seq	ISOSDB6018
GCF_024346795_setID_3_seq_2	ISOSDB6019
GCF_024346795_setID_5_seq_2	ISOSDB6020
GCF_019139835_setID_1_seq	ISOSDB6021
GCF_019139835_setID_2_seq	ISOSDB6022
GCF_019139835_setID_3_seq	ISOSDB6023
GCF_019139835_setID_5_seq	ISOSDB6024
GCF_019139835_setID_6_seq	ISOSDB6025
GCF_019139835_setID_7_seq	ISOSDB6026
GCF_023716585_setID_1_seq	ISOSDB6027
GCF_023716585_setID_5_seq	ISOSDB6028
GCF_022569975_setID_2_seq	ISOSDB6029
GCF_026314355_setID_1_seq	ISOSDB6030
GCF_023277505_setID_2_seq	ISOSDB6031
GCF_023277505_setID_3_seq_4	ISOSDB6032
GCF_021253825_setID_3_seq_4	ISOSDB6033
GCF_019703325_setID_2_seq	ISOSDB6034
GCF_019703325_setID_2_seq_3	ISOSDB6035
GCF_018324685_setID_1_seq	ISOSDB6036
GCF_018324685_setID_2_seq	ISOSDB6037
GCF_018324685_setID_3_seq	ISOSDB6038
GCF_018324685_setID_6_seq	ISOSDB6039
GCF_901521425_setID_1_seq	ISOSDB6040
GCF_022827705_setID_2_seq	ISOSDB6041
GCF_900636535_setID_2_seq	ISOSDB6042
GCF_029223585_setID_3_seq	ISOSDB6043
GCF_029223585_setID_4_seq	ISOSDB6044
GCF_019931735_setID_1_seq	ISOSDB6045
GCF_024749245_setID_1_seq	ISOSDB6046
GCF_024749245_setID_2_seq	ISOSDB6047
GCF_022385315_setID_3_seq	ISOSDB6048
GCF_022385315_setID_7_seq	ISOSDB6049
GCF_024362185_setID_1_seq	ISOSDB6050
GCF_024362185_setID_5_seq	ISOSDB6051
GCF_021398735_setID_1_seq	ISOSDB6052
GCF_021398735_setID_4_seq	ISOSDB6053
GCF_021398735_setID_5_seq	ISOSDB6054
GCF_021398735_setID_6_seq	ISOSDB6055
GCF_024362765_setID_1_seq	ISOSDB6056
GCF_028538045_setID_1_seq	ISOSDB6057
GCF_028538045_setID_2_seq	ISOSDB6058
GCF_028538045_setID_9_seq	ISOSDB6059
GCF_021729865_setID_2_seq	ISOSDB6060
GCF_021729865_setID_3_seq	ISOSDB6061
GCF_947251435_setID_5_seq	ISOSDB6062
GCF_947251435_setID_5_seq_29	ISOSDB6063
GCF_947251435_setID_8_seq_3	ISOSDB6064
GCF_018406505_setID_2_seq	ISOSDB6065
GCF_023159095_setID_3_seq	ISOSDB6066
GCF_023159095_setID_7_seq	ISOSDB6067
GCF_023159095_setID_8_seq	ISOSDB6068
GCF_024205845_setID_1_seq	ISOSDB6069
GCF_028610225_setID_1_seq	ISOSDB6070
GCF_028610225_setID_2_seq	ISOSDB6071
GCF_018736045_setID_1_seq	ISOSDB6072
GCF_025452095_setID_1_seq_2	ISOSDB6073
GCF_025264705_setID_2_seq	ISOSDB6074
GCF_025264705_setID_3_seq	ISOSDB6075
GCF_025264705_setID_4_seq	ISOSDB6076
GCF_025264705_setID_4_seq_3	ISOSDB6077
GCF_025264705_setID_5_seq	ISOSDB6078
GCF_025264705_setID_6_seq	ISOSDB6079
GCF_021560015_setID_1_seq	ISOSDB6080
GCF_022429565_setID_2_seq	ISOSDB6081
GCF_025200695_setID_2_seq	ISOSDB6082
GCF_025200695_setID_6_seq_2	ISOSDB6083
GCF_025200695_setID_10_seq_4	ISOSDB6084
GCF_025200695_setID_16_seq	ISOSDB6085
GCF_902703195_setID_5_seq	ISOSDB6086
GCF_028335125_setID_7_seq	ISOSDB6087
GCF_028657905_setID_1_seq_2	ISOSDB6088
GCF_028657905_setID_2_seq	ISOSDB6089
GCF_028657905_setID_3_seq	ISOSDB6090
GCF_028657905_setID_4_seq	ISOSDB6091
GCF_028657905_setID_6_seq_2	ISOSDB6092
GCF_028657905_setID_10_seq_4	ISOSDB6093
GCF_902385935_setID_1_seq	ISOSDB6094
GCF_021654575_setID_1_seq	ISOSDB6095
GCF_902386775_setID_1_seq	ISOSDB6096
GCF_901827175_setID_1_seq	ISOSDB6097
GCF_901827175_setID_3_seq	ISOSDB6098
GCF_019930845_setID_2_seq	ISOSDB6099
GCF_019930845_setID_3_seq	ISOSDB6100
GCF_019930845_setID_4_seq	ISOSDB6101
GCF_019930845_setID_4_seq_9	ISOSDB6102
GCF_021018785_setID_1_seq_6	ISOSDB6103
GCF_022819325_setID_1_seq	ISOSDB6104
GCF_028749665_setID_2_seq	ISOSDB6105
GCF_028749665_setID_8_seq	ISOSDB6106
GCF_025213355_setID_1_seq_22	ISOSDB6107
GCF_027594365_setID_5_seq	ISOSDB6108
GCF_027594365_setID_6_seq	ISOSDB6109
GCF_022354825_setID_2_seq	ISOSDB6110
GCF_020628665_setID_4_seq	ISOSDB6111
GCF_020084945_setID_3_seq	ISOSDB6112
GCF_026248845_setID_8_seq	ISOSDB6113
GCF_024748655_setID_3_seq	ISOSDB6114
GCF_021869545_setID_1_seq	ISOSDB6115
GCF_021869545_setID_3_seq	ISOSDB6116
GCF_022467435_setID_2_seq	ISOSDB6117
GCF_026183435_setID_3_seq	ISOSDB6118
GCF_026183435_setID_4_seq	ISOSDB6119
GCF_025987665_setID_1_seq	ISOSDB6120
GCF_025987665_setID_2_seq	ISOSDB6121
GCF_025987665_setID_2_seq_2	ISOSDB6122
GCF_023823125_setID_1_seq	ISOSDB6123
GCF_018884425_setID_14_seq	ISOSDB6124
GCF_023518395_setID_2_seq_2	ISOSDB6125
GCF_023518395_setID_11_seq	ISOSDB6126
GCF_021390195_setID_1_seq	ISOSDB6127
GCF_020405365_setID_1_seq	ISOSDB6128
GCF_019623905_setID_2_seq	ISOSDB6129
GCF_023221635_setID_11_seq	ISOSDB6130
GCF_022788695_setID_2_seq	ISOSDB6131
GCF_022788695_setID_4_seq	ISOSDB6132
GCF_022788695_setID_5_seq	ISOSDB6133
GCF_022788695_setID_9_seq	ISOSDB6134
GCF_022788695_setID_11_seq	ISOSDB6135
GCF_022788695_setID_13_seq	ISOSDB6136
GCF_022788695_setID_17_seq	ISOSDB6137
GCF_019504425_setID_3_seq	ISOSDB6138
GCF_019285555_setID_1_seq	ISOSDB6139
GCF_028596025_setID_4_seq	ISOSDB6140
GCF_021228835_setID_5_seq	ISOSDB6141
GCF_019048165_setID_2_seq	ISOSDB6142
GCF_019048165_setID_3_seq	ISOSDB6143
GCF_027594965_setID_2_seq	ISOSDB6144
GCF_028728065_setID_1_seq	ISOSDB6145
GCF_028728065_setID_4_seq	ISOSDB6146
GCF_028728065_setID_5_seq_3	ISOSDB6147
GCF_028728065_setID_6_seq	ISOSDB6148
GCF_028728065_setID_7_seq	ISOSDB6149
GCF_028736275_setID_1_seq	ISOSDB6150
GCF_028736275_setID_2_seq	ISOSDB6151
GCF_026074015_setID_3_seq	ISOSDB6152
GCF_026074015_setID_6_seq	ISOSDB6153
GCF_026074015_setID_8_seq	ISOSDB6154
GCF_026074015_setID_8_seq_3	ISOSDB6155
GCF_023716625_setID_2_seq	ISOSDB6156
GCF_023921225_setID_2_seq	ISOSDB6157
GCF_023921225_setID_3_seq_2	ISOSDB6158
GCF_024721175_setID_2_seq	ISOSDB6159
GCF_024721175_setID_6_seq	ISOSDB6160
GCF_024721175_setID_10_seq	ISOSDB6161
GCF_024664235_setID_7_seq	ISOSDB6162
GCF_024664235_setID_13_seq	ISOSDB6163
GCF_024730745_setID_4_seq	ISOSDB6164
GCF_026810225_setID_9_seq_2	ISOSDB6165
GCF_026810225_setID_10_seq_2	ISOSDB6166
GCF_022492875_setID_10_seq_2	ISOSDB6167
GCF_018736125_setID_1_seq_2	ISOSDB6168
GCF_021560175_setID_1_seq	ISOSDB6169
GCF_023169865_setID_2_seq	ISOSDB6170
GCF_023169865_setID_3_seq	ISOSDB6171
GCF_023169865_setID_4_seq	ISOSDB6172
GCF_023169865_setID_5_seq	ISOSDB6173
GCF_023169865_setID_9_seq	ISOSDB6174
GCF_023169865_setID_10_seq	ISOSDB6175
GCF_023169865_setID_12_seq	ISOSDB6176
GCF_023169865_setID_13_seq	ISOSDB6177
GCF_023169865_setID_15_seq	ISOSDB6178
GCF_023169865_setID_16_seq	ISOSDB6179
GCF_023169865_setID_18_seq	ISOSDB6180
GCF_023169865_setID_20_seq	ISOSDB6181
GCF_023169865_setID_23_seq	ISOSDB6182
GCF_023169865_setID_24_seq	ISOSDB6183
GCF_023169865_setID_24_seq_2	ISOSDB6184
GCF_018739505_setID_6_seq_2	ISOSDB6185
GCF_020510585_setID_1_seq	ISOSDB6186
GCF_024022975_setID_4_seq_8	ISOSDB6187
GCF_024022975_setID_14_seq	ISOSDB6188
GCF_019090985_setID_3_seq	ISOSDB6189
GCF_019090985_setID_6_seq	ISOSDB6190
GCF_019090985_setID_8_seq	ISOSDB6191
GCF_019090985_setID_10_seq	ISOSDB6192
GCF_022870985_setID_1_seq_9	ISOSDB6193
GCF_022870985_setID_2_seq_2	ISOSDB6194
GCF_024396695_setID_1_seq	ISOSDB6195
GCF_024396695_setID_2_seq	ISOSDB6196
GCF_024396695_setID_3_seq	ISOSDB6197
GCF_024396695_setID_5_seq_4	ISOSDB6198
GCF_024205925_setID_1_seq	ISOSDB6199
GCF_018406465_setID_2_seq	ISOSDB6200
GCF_023374375_setID_2_seq	ISOSDB6201
GCF_019891175_setID_1_seq	ISOSDB6202
GCF_019891175_setID_5_seq_6	ISOSDB6203
GCF_019891175_setID_11_seq_4	ISOSDB6204
GCF_019891175_setID_12_seq	ISOSDB6205
GCF_019891175_setID_14_seq	ISOSDB6206
GCF_019891175_setID_16_seq	ISOSDB6207
GCF_019891175_setID_16_seq_2	ISOSDB6208
GCF_019891175_setID_18_seq	ISOSDB6209
GCF_019891175_setID_19_seq	ISOSDB6210
GCF_018596375_setID_2_seq	ISOSDB6211
GCF_018343775_setID_1_seq	ISOSDB6212
GCF_018343775_setID_2_seq	ISOSDB6213
GCF_018343775_setID_3_seq	ISOSDB6214
GCF_022494625_setID_9_seq	ISOSDB6215
GCF_025263485_setID_2_seq	ISOSDB6216
GCF_025263485_setID_6_seq	ISOSDB6217
GCF_025263485_setID_8_seq	ISOSDB6218
GCF_025263485_setID_10_seq	ISOSDB6219
GCF_025263485_setID_11_seq	ISOSDB6220
GCF_025263485_setID_12_seq_3	ISOSDB6221
GCF_019930825_setID_1_seq	ISOSDB6222
GCF_022682355_setID_1_seq	ISOSDB6223
GCF_022682355_setID_2_seq	ISOSDB6224
GCF_022682355_setID_3_seq	ISOSDB6225
GCF_027594865_setID_1_seq	ISOSDB6226
GCF_027594865_setID_2_seq	ISOSDB6227
GCF_027594865_setID_3_seq	ISOSDB6228
GCF_027594865_setID_4_seq	ISOSDB6229
GCF_027594865_setID_5_seq	ISOSDB6230
GCF_028657965_setID_6_seq	ISOSDB6231
GCF_025263265_setID_1_seq	ISOSDB6232
GCF_025263265_setID_3_seq	ISOSDB6233
GCF_025263265_setID_4_seq	ISOSDB6234
GCF_025263265_setID_5_seq	ISOSDB6235
GCF_025263265_setID_6_seq	ISOSDB6236
GCF_025263265_setID_13_seq_2	ISOSDB6237
GCF_028335145_setID_2_seq_2	ISOSDB6238
GCF_022406855_setID_1_seq	ISOSDB6239
